"receiptsn5","receiptslogn5","receiptsn100","receiptslogn100"
1080661.2,13.850894335994,1021331.67,13.6552751446128
710572,13.2500646852253,1126259.21,13.72319308291
1442162,14.0132908654309,1022902.35,13.6516677590133
839167.6,13.5475334562547,1046993.05,13.6797719007912
1494168.2,14.1930815357164,1167363.97,13.7450890046453
839289,13.5715097171014,1028444.99,13.6299703461352
780072.4,13.5055178779133,1115368.08,13.7146282272019
516230.2,13.0334140845802,1053538.84,13.663808274472
629081.8,13.2334406670535,1073410.1,13.7252668141875
928476,13.7324100393247,1124601.74,13.7535798702201
1854773.6,14.1868667201063,1126164.77,13.7124174813029
633835.2,13.3333456355181,1104769.84,13.7503143882021
957907,13.7077880671092,1086190.59,13.7162919314061
950714.8,13.7181140463255,1205587.25,13.778543612328
1104459.4,13.8395423875996,1094514.59,13.7161013851502
798249.8,13.2967651055279,1125239.71,13.7119779325141
1298188.8,13.8812383702772,1045854.62,13.7224157265578
1183773.8,13.6819656637566,1001306.33,13.675122600271
1223050.6,13.743781354056,1067858.33,13.6800350460677
1140565.8,13.9201121529342,1158215.15,13.784350253357
1297355,14.0283323360336,1183685.62,13.7785373100069
1212468.6,13.8159802577877,1120443.27,13.6940975269543
736382.6,13.4677723792522,1051306.03,13.6464456501857
1027733.4,13.8062687673754,1052211.61,13.709462058367
1075020.4,13.5681277576497,1036538.84,13.6850816079456
890128.4,13.5667743732866,1172603.94,13.7490665203239
954347,13.4948005245756,1071615.6,13.7399571266485
1230898.6,13.9550689181825,1153324.39,13.7403729813673
780807.6,13.54235512648,1092589.89,13.727730490265
1845681,14.0425114209901,1026818.06,13.6878947227187
1262805.8,13.9652545736309,1064381.37,13.692839650472
2116029,14.4066553713612,1173675.61,13.7608425955799
961809.8,13.4959061180985,959296.97,13.601451633492
1494179.4,14.0816476039681,1035735.21,13.6972953702055
1170731.6,13.7921519079515,1044961.91,13.6884461591
1079209.6,13.8552591647499,1028360.32,13.6705311845004
848074.2,13.5396854368627,999742.5,13.6700374755827
1075437.2,13.7677909845103,1182359.62,13.7816359759136
990706,13.3626156063529,1061571.11,13.6917839276628
847062.8,13.5747864461682,990763.9,13.6297078439749
1119971.8,13.2197140891151,1089828.14,13.6809538316198
733561.6,13.4300765511915,1042751.5,13.6931832314535
905589.2,13.6764468446667,1051052.67,13.7007694709966
1818542.2,14.1912773504402,1068036.32,13.7232121676571
1128968.8,13.8080786798779,1067879.6,13.661695689808
1231053.4,13.9528825648453,1078684.86,13.6906661145767
1643390.8,14.0921870245628,1057557.99,13.6944558537818
1161531.8,13.8731872298716,1110964.05,13.6963272336279
809612.6,13.4783608685411,998948.32,13.6713244260622
1570607.8,14.1575201900322,1088429.88,13.7035362629396
1099629,13.7400929710669,1072885.03,13.7000766522923
845260.2,13.6118332837932,1122348.57,13.6846854780869
1352052.4,13.8911823173257,1010055.44,13.6337666674399
914371.8,13.4478447662428,1142850.76,13.7097447575518
903306.2,13.4971874618929,1110063.11,13.7568709820296
992059,13.4236100171628,1122718.51,13.6926578740018
764427.6,13.3249780174345,1090804.21,13.7595872480058
1474405.2,13.8734066182551,1015789.68,13.6692073967012
877288.2,13.6517988091597,1116606.27,13.7367953371163
886299.2,13.470622635683,1016938.35,13.6784634723132
963468.4,13.7526344632894,1122871.61,13.6942713142697
1619236,14.0188677682316,1210500.37,13.8031947897116
697386.6,13.4184882325444,1084944.68,13.7220268951402
905347.4,13.5763724511092,1123868.62,13.7463238133827
2542062,14.0826638408665,1078270.88,13.6694088420221
1214238,13.9053532641265,1237056.27,13.8260118958128
1124335.2,13.8104844214298,1057197.37,13.6644964041562
1160176.2,13.8705702014708,1104412.28,13.7281869938239
1017398.8,13.5687982624213,1172025.46,13.7607550930633
843660.4,13.5555593880591,1036668.49,13.672912720146
1081819.4,13.8641488945379,1062978.5,13.6810079121919
941834.6,13.7091238706874,1145650.45,13.7595635147009
1061362.4,13.8034760351857,1124418.62,13.7854199857582
1103612.4,13.8532523343573,1006224.44,13.6416317382966
613375.2,13.2472160448642,1136709.68,13.7336713905963
999887.6,13.4768862043347,1104469.87,13.7502816424658
821407.6,13.4869938810142,1132119.31,13.7204748254947
921702.4,13.7124215832494,1040901.1,13.7188784232616
1230844,13.9873175254146,1123222.17,13.7078426075472
1279954,14.0288528032601,1063607.3,13.6959291357097
970184,13.6608663272223,1058668.23,13.6578862414904
934014.2,13.526163513507,1131165.33,13.6918454680737
1112020.8,13.8199483704283,1136122.35,13.7347976631623
1308206.8,13.88928460482,1059990.13,13.720182775916
1251403.8,13.8921183309964,1118239.2,13.7622721343948
1184482,13.8235989813213,1135788.26,13.7276141033364
830807.6,13.430470709095,1145164.82,13.7922138948075
916714.4,13.6488248436994,1020719.98,13.6649222697978
911470.4,13.6284491243454,1097956.41,13.7584493431337
713556.8,13.404579500658,1060157.07,13.7107695420197
1111171.6,13.9031667125257,1160991.95,13.7512351589523
1012258,13.8158574225689,1145830.02,13.7639424615889
754854.4,13.3545116895423,1139722.77,13.7324292813809
1156177.4,13.8111688974246,1073074.5,13.6931819256489
1001722.8,13.6243518708399,1020955.39,13.6931692503164
1339086.2,13.9573411975872,1100719.46,13.7211111390205
1070078.6,13.7091773374775,1057644.81,13.6824505284258
1191814.6,13.5172590299169,1045954.88,13.6997000653077
918552.6,13.584316139323,1055187.8,13.6542003520704
1129420,13.8895043885811,933476.31,13.5936502402094
1404795.6,13.994236832249,1079219.67,13.7399739602733
1331574.2,13.9926800061346,1096657.01,13.6769238679955
709174.8,13.332024473615,1138130.23,13.7318013315753
832920,13.5929643991612,1129113.64,13.7246003005589
1223684,13.8613714970392,1026721.44,13.6651786057576
905537.2,13.6527505974161,1069998.33,13.6964167974702
1085798.8,13.8244483022294,1057162.49,13.6926412749527
923914.2,13.5310552619187,1196761.82,13.8019712500768
1514008.2,14.1271105953658,1112295.49,13.6841418659729
804839.4,13.4220438202212,1090436.66,13.696852861086
1558459.6,13.9869892656954,1166158.92,13.7451762252891
1028704.8,13.6193260794809,1149765.85,13.750616687847
716573.6,13.3138724028951,1139656.45,13.7585311696065
1755138,14.1254492834706,1164835.95,13.7460718587716
1178571.4,13.8681025625087,1188272.18,13.7772811575476
1405140.2,13.5380554804458,1036464.6,13.6754334857951
806874.8,13.5384280713268,1089402.84,13.7274725479976
793272.8,13.5674925684923,1106279.49,13.7643069902488
1084783.2,13.6854512163362,1165125.38,13.7505722088306
940562.2,13.6204239287681,1186650.57,13.758848553897
858394.4,13.5734281221276,1149134.87,13.7148359768344
1396601.8,13.6936783806801,1024073.64,13.6534707790822
2116435.8,14.4032720911454,1043639.24,13.6861231197845
1552606.4,14.1247284882839,1144494.03,13.698728744923
1256111,13.7769628403356,1120150.68,13.7095016082046
1050430.2,13.8413097090094,1073491.06,13.6762038037645
724472.6,13.1495054453031,999003.55,13.6555112711347
968534.4,13.6443184594571,1174191.03,13.8029705324909
1011623.2,13.5955907924276,1106844.22,13.707063782163
772481,13.4558393898155,1028306.49,13.6891753635493
1434998.8,14.0415347483604,1081470,13.7029659817428
814351.6,13.5914379618229,1111688.76,13.730398414209
923541.4,13.710340284004,1183825.75,13.7570927125258
1010770.8,13.7506846112508,1035929.2,13.7042214242043
885215.8,13.4701557613118,1085741.12,13.7602411505242
1505076,14.1194943848755,1085899.63,13.7442528288579
1071782.4,13.8230368613254,1105770.14,13.696409335501
1127863.4,13.7088326241499,1175858.56,13.7673105048614
1000143.4,13.6006155219576,1071967.04,13.7421846515067
594959.6,13.0673669651003,1108637.65,13.694014804385
1425226.8,14.0563398641475,1116642.57,13.7168200023505
1490960.4,13.9962019616936,1201032.13,13.796207574065
1488140.8,13.8341717001078,1099937.2,13.712407437815
804899,13.3848997911232,1137990.71,13.7144678119061
1132210,13.8567461299419,1163296.67,13.7586067044883
1398632.8,14.0254228681586,1063228.93,13.7047196602661
1351469.2,14.0335774419258,1105481.87,13.6838361981517
1108610.6,13.6961781092874,1055061.21,13.6787250775655
1248470.4,13.951903985666,1157286.04,13.7609575550088
851391.4,13.55674817214,1117298.14,13.7413442697679
1342076.2,14.0039330495846,1080189.64,13.7354861897806
1767735.6,14.0570406273425,1037959.61,13.7105100137703
716994.2,13.4723310569262,1020652.24,13.6705222174841
1046197.2,13.6701658946808,1065410.88,13.7231430891813
689926.8,13.4304379793762,1186914.53,13.7931655207141
761994.8,13.5185020522006,1029855.38,13.6902098366462
832606,13.4784098840407,1196090.83,13.7958250538866
874636.6,13.4531532627263,1120398.11,13.7081440172098
1754306,14.3111633857155,1082485.32,13.7404958951422
1059878,13.7371878397987,1069187.39,13.647617758415
1105763.8,13.6441394522584,1103841.99,13.698438333962
1031444.8,13.6555762698905,1019756.54,13.6557854139211
1026007,13.77256326676,1162408.33,13.7478867529212
727809.8,13.3548431872096,1069111.55,13.6480019574405
1210287,13.8992359898648,1063899.16,13.7407362753346
1375581.8,14.0432506579391,1153980.67,13.7070634937856
618841.8,13.3311184059791,1153668.03,13.7430802383952
615931.2,13.0988239039321,1014024.27,13.681858352028
785655.2,13.4022208104158,1127786.9,13.7116468354358
812441.4,13.5553627271398,1019437.3,13.6622381769797
969485.8,13.7598623353376,1057753.91,13.6435672561867
865521.4,13.4864730594976,1105924.46,13.7054741868302
889416.8,13.6648014618797,1092305.44,13.6736022901171
1057493,13.6477547180355,1073979.55,13.7040362752595
1147006.8,13.7857105194496,959845.52,13.628999596704
1169254.6,13.529390881752,1089939.54,13.7627852922087
1240388.6,13.8971284641933,1096381.63,13.741162517102
647312,13.3635407462193,1032984.8,13.7177109369553
1251873.6,14.0069233567793,1111718.8,13.6917035895765
855360,13.6404442718919,1118286.85,13.6945387574337
923180,13.4627819842763,968861.81,13.644141988578
1068465.2,13.7527863266727,1053351.91,13.6999696461781
1059905.4,13.7031734026226,1116536.08,13.763559061994
806071.2,13.547567614889,1062647.95,13.7139312353745
1558987,14.0967146459747,1054540.79,13.667848430548
1314480.8,14.0097026454435,1100234.55,13.6931156885749
1171549.8,13.8350122059902,1017213.83,13.652320078464
763314.6,13.484062442172,1109361.88,13.6880327321748
906132.6,13.5666286535687,1019102.15,13.6950911195074
1044753.8,13.5566166572451,1056006.39,13.6893205172838
747018.4,13.3117083142255,1144426.48,13.7290238663095
768705.4,13.351224435638,1055383.25,13.7353385069971
1718254.2,14.1339121148082,1144056.13,13.7511265186481
2878562.4,14.4940224774646,1005851.49,13.6627294574974
2007642.8,14.2447755427975,1132241.37,13.7198554010022
2397341.4,13.835364781956,1043072.74,13.6560001376817
940562,13.6866219110379,1056448.76,13.7273709453952
783634.8,13.3773362255421,1147499.48,13.7700243675112
851957.2,13.5965794412004,1152185.54,13.7329781437122
1350575.4,13.8301364616098,1022464.87,13.6899727073105
955166.8,13.7225354567979,1117551.97,13.6769542117745
1006549,13.7438280707959,1108192.19,13.7190159055716
827774.6,13.569240093638,1127232.57,13.6902290519674
1009770.6,13.5250294162732,1084492.7,13.733094284211
928158.2,13.5961909710823,1089448.27,13.6571021516551
783436.4,13.5113078196821,1035593.4,13.6955287850092
897737.8,13.6624996447175,993874.88,13.6564149323768
758166.8,13.4652108369907,1146518.97,13.757158544588
1272963.8,14.004819914377,1062789.36,13.7219982712021
1273629,13.8079055798029,1031232.02,13.650756140106
1515728.8,14.2018763090812,1073773.81,13.6969980578724
1000381.8,13.7598148336444,1128582.07,13.7412421525197
1109467.4,13.7545625890906,1031003.32,13.6695715102887
1243359.8,14.0223593736209,1232830.49,13.7906145453554
909320.6,13.6559574598762,1050308.49,13.6385646059061
914895.8,13.2230610200853,1097722.78,13.7301975526522
543257.8,13.1834035027449,1124594.72,13.728513645827
1030514.8,13.7090565716142,1069507.01,13.7255621475334
1243499.8,14.0260766271043,1123348.2,13.7005589694593
1228129.4,13.6755267023564,1043748.13,13.7117713375578
1390987.2,13.9743668076909,1062013.26,13.7101470845616
667733.6,13.371621779875,1191462.34,13.786522627165
1234764.4,13.8431881263252,1166493.22,13.7427172139686
969750.6,13.6596096039727,1174320.51,13.7578107955471
999378.4,13.4828565943976,1131375.68,13.7341260820171
1090588.6,13.7748465474347,1201341.51,13.7629352537067
829798.8,13.4317339562859,1010385.51,13.6465777932859
814976,13.5409482324265,1179689.53,13.7800592033956
1149213,13.8742135149153,1022033.07,13.6457646374372
1067433.2,13.6874323956336,1177516.66,13.776122271972
757458,13.4585648055126,1123086.02,13.712201439886
838379,13.5344346818132,1189693.61,13.7623666849865
782775,13.1987813122889,1066940.47,13.6961536519602
891990,13.4211191524355,1163620.53,13.7599112095387
883958.8,13.5728548653699,1129452.31,13.738575964123
1534882,13.9291558849124,1061838.43,13.6971854351596
1624143,13.9533313576052,1160836.25,13.7574397110003
1010798.8,13.6771578574896,1077918.25,13.73263101673
1201620,13.8902971966383,1007093.89,13.6882518505657
1161779,13.7879504851787,1018522.19,13.6473757267266
1032529.8,13.7263590467675,1098043.28,13.7103507154428
782460.6,13.4873414790825,1023038.1,13.6862824839492
1845188,14.1684873329653,1100835.39,13.682628137223
671867.6,13.1271265373339,1077273.89,13.6929954584971
860422.6,13.3727634898484,1090163.76,13.7272088985576
720658.8,13.354303316796,1125308.53,13.7367080170004
936042.4,13.7073007096672,1107577.41,13.7446856266303
963711.4,13.7320178141831,1181696.1,13.7714320534315
992647.8,13.7438469344343,964171.44,13.6212763521659
1344093.2,14.0498380938339,1090209.07,13.7141523478959
1271799.8,13.8940448989187,1197713.67,13.7878036336892
1081820,13.8569945450562,1013248.78,13.6731091772843
1140701.4,13.8797395970192,1046008.35,13.6980763606447
1005711.4,13.6388052918053,1173211.54,13.8208109045013
1050590.8,13.8098933006764,1128264.99,13.702172405145
1056266.4,13.8135558250976,1111508.87,13.7023431882232
1513497,13.8291642443665,1050921.12,13.7005773147778
1203712,13.8870606104959,1048296.47,13.6171499135139
1312756.8,13.9428321845983,1018130.24,13.6861331380041
878441,13.4779132070608,1040925.08,13.7113475934804
1135371.4,13.7849527512438,1100262.54,13.7395206816112
1039583.6,13.7627047775002,1060973.86,13.7051687578984
560535.8,13.2167334873139,1114139.38,13.707896985759
1162254.4,13.8048842498956,927242.61,13.5769506323151
815162.2,13.5394032627722,1039443.63,13.6988133507594
1167119,13.9165641498637,1028029.27,13.6852892174637
2414657.2,14.0023554947315,1095904.99,13.7363190946718
959751.4,13.6779012748407,1045491.89,13.714238914962
982613.4,13.7500335672936,1122825.1,13.7124366276198
2790325.4,14.4097938242944,1130907.45,13.7097511995676
1313562.2,14.020786561252,1202139.81,13.8113053815113
955073.8,13.7491040479203,1072767.38,13.7129505627666
986111.4,13.7349095368018,1007834.95,13.6517502806501
931335.6,13.5552268551805,1029966.62,13.6977787499671
910990.8,13.7147594822498,1015617.1,13.6642227326777
690855.4,13.3663189317651,1157536.7,13.724296976365
847326.8,13.5821204244047,1114718.94,13.7329939282012
1040832.8,13.8040660981959,1061899.71,13.6592391065661
950377.6,13.6824275905102,1005905.13,13.6853177484135
1016285.8,13.6864590810663,1039966.38,13.6759194840396
821766.6,13.5708638225004,1081182.78,13.6647292329151
974106.6,13.6872586882106,1085007.95,13.6614283853147
1042210.6,13.7609795443797,1027808.88,13.6877132273607
843768.8,13.616562016916,1084405.95,13.6787238611167
919659.6,13.6176953150583,1112849.59,13.7326444271959
767439.4,13.4690904678204,1097447.4,13.6869074276105
815976.6,13.2612370892902,1180001.35,13.7753441181905
601793.4,13.0299781759907,1053900.77,13.6871198441478
1143387.4,13.7867091888452,1198394.23,13.7911241309312
1064011.2,13.712969679341,1011021.48,13.6668816196465
685760.4,13.3890245199286,1037470.73,13.666236821707
1034720.4,13.7676261551405,1067196.24,13.6523355368076
1068207.2,13.8505772652944,984012.9,13.6569714422113
912875.4,13.7044198168537,1128315.7,13.7289701899226
951775.8,13.7538153769886,1106738,13.7098600910577
1305985.2,13.9563522218313,1117550.35,13.731013712884
1070865.6,13.8678791050585,1137510.99,13.7503735323684
683184.4,13.3370521433993,1168003.18,13.7673450248596
787706,13.3956653321744,1021231.27,13.6679624872303
1263279.2,13.9994638509802,1130466.16,13.7460861450381
1266859,13.7574245033473,1121443.06,13.7048032479749
754670.2,13.1273381141898,1023291.2,13.6472187891484
1095850.2,13.7788116079767,1108713.17,13.7381777559109
856792.8,13.6266695917705,1064528.14,13.6740893767338
1311705.2,14.0335971158627,1186945.02,13.7728189982187
1032612.2,13.7569209938824,1026368.2,13.6694666344224
3384876.6,14.7492817423948,1082409.5,13.70492655913
1881655.4,14.2557941326728,1173653.44,13.769640463251
1465651.6,14.02899454723,1043471.84,13.6453521610581
1564392.6,14.163459661887,1039441.81,13.6782210689339
984888.8,13.6083064217978,957717.87,13.6107549639357
737356.2,13.4918582017894,1109652.21,13.7501429805449
559643.6,13.1231266398145,1219266.82,13.798613997676
1542113.8,13.8762968979264,1079072.47,13.7348797394972
1034024.6,13.7012417005517,1147406.07,13.7467102988916
676629,13.1085370970185,1169177.89,13.782428598343
1040129.4,13.7556655914397,1109136.96,13.6994061610721
1012396,13.8050551829811,1095885.57,13.7067236274239
603027,13.0210230633197,1005376.45,13.686506512634
953208.2,13.7316468138414,1063247.55,13.7218197954976
1204907.2,13.9061877928061,1075760.89,13.7402703390469
1318667.6,14.0479385505099,1073234.38,13.6875746685938
1154245.6,13.8363073460472,1040263.43,13.6968953525564
1015422.6,13.7890439531324,1031148.16,13.6709810544065
1012554.8,13.7794223471686,1079803.86,13.7069015419673
823426,13.5160842658917,1084509.42,13.7080508104065
1234534.8,13.9821581780737,1155331.63,13.7159908032863
806026.8,13.3905256508438,1067486.88,13.7337520580693
1382337,14.0428379803206,1094615.86,13.7241153605871
2681065.4,14.2558604012351,1074482.13,13.7402490066873
834888.6,13.5236238614426,1043593.09,13.6912669579832
811128.2,13.5005588856792,1044408.83,13.6395056654113
1634246,14.0524833872352,1175104.94,13.7731154938952
1183636.6,13.8340496634565,1109711.66,13.774140114859
